device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinates_x,left_gaze_point_in_user_coordinates_y,left_gaze_point_in_user_coordinates_z,left_gaze_point_valid,left_gaze_point_available,left_pupil_diameter,left_pupil_valid,left_pupil_available,left_gaze_origin_in_user_coordinates_x,left_gaze_origin_in_user_coordinates_y,left_gaze_origin_in_user_coordinates_z,left_gaze_origin_valid,left_gaze_origin_available,left_eye_openness_diameter,left_eye_openness_valid,left_eye_openness_available,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinates_x,right_gaze_point_in_user_coordinates_y,right_gaze_point_in_user_coordinates_z,right_gaze_point_valid,right_gaze_point_available,right_pupil_diameter,right_pupil_valid,right_pupil_available,right_gaze_origin_in_user_coordinates_x,right_gaze_origin_in_user_coordinates_y,right_gaze_origin_in_user_coordinates_z,right_gaze_origin_valid,right_gaze_origin_available,right_eye_openness_diameter,right_eye_openness_valid,right_eye_openness_available
2895071987,2945469192,0.5802362,0.55844116,42.36474,134.04047,48.786686,TRUE,TRUE,2.9853363,TRUE,TRUE,-37.275913,-72.85008,653.1797,TRUE,TRUE,12.44339,TRUE,TRUE,0.58940655,0.5804044,47.206665,127.91078,46.55569,TRUE,TRUE,3.262558,TRUE,TRUE,24.294777,-81.409424,656.8299,TRUE,TRUE,13.009796,TRUE,TRUE
2895080320,2945477525,0.57971597,0.55334634,42.09004,135.46239,49.304245,TRUE,TRUE,2.9982452,TRUE,TRUE,-37.25266,-72.844955,653.2522,TRUE,TRUE,12.191879,TRUE,TRUE,0.5928941,0.5800035,49.04808,128.0227,46.596344,TRUE,TRUE,3.2608948,TRUE,TRUE,24.320293,-81.398575,656.8283,TRUE,TRUE,11.811142,TRUE,TRUE
2895088653,2945485858,0.5791664,0.55807716,41.799866,134.14206,48.823666,TRUE,TRUE,2.9933014,TRUE,TRUE,-37.216946,-72.8305,653.23425,TRUE,TRUE,12.306549,TRUE,TRUE,0.59326345,0.5779179,49.24311,128.60477,46.80819,TRUE,TRUE,3.2675018,TRUE,TRUE,24.34553,-81.39177,656.85095,TRUE,TRUE,13.111099,TRUE,TRUE
2895096987,2945494192,0.5776314,0.5522715,40.989403,135.76236,49.413387,TRUE,TRUE,2.993454,TRUE,TRUE,-37.19371,-72.82262,653.3091,TRUE,TRUE,12.228195,TRUE,TRUE,0.5903014,0.5771899,47.679146,128.80792,46.88218,TRUE,TRUE,3.2757263,TRUE,TRUE,24.376143,-81.37544,656.89844,TRUE,TRUE,12.687347,TRUE,TRUE
2895105320,2945502525,0.57766205,0.55514085,41.005585,134.96155,49.12191,TRUE,TRUE,3.0175018,TRUE,TRUE,-37.168034,-72.82316,653.35864,TRUE,TRUE,12.648148,TRUE,TRUE,0.5910228,0.5763468,48.06003,129.04321,46.96782,TRUE,TRUE,3.2757568,TRUE,TRUE,24.405006,-81.354996,656.8478,TRUE,TRUE,11.95462,TRUE,TRUE
2895113653,2945510858,0.57817817,0.55723673,41.27808,134.37663,48.909016,TRUE,TRUE,3.019928,TRUE,TRUE,-37.13989,-72.802635,653.3126,TRUE,TRUE,12.895523,TRUE,TRUE,0.5885674,0.5777731,46.763596,128.64517,46.822918,TRUE,TRUE,3.2809448,TRUE,TRUE,24.430317,-81.34343,656.89435,TRUE,TRUE,12.008911,TRUE,TRUE
2895121987,2945519192,0.58021814,0.54609865,42.355164,137.48515,50.040367,TRUE,TRUE,3.0199432,TRUE,TRUE,-37.101685,-72.74678,653.3894,TRUE,TRUE,12.318741,TRUE,TRUE,0.59308684,0.5704385,49.149868,130.69217,47.567986,TRUE,TRUE,3.290619,TRUE,TRUE,24.452938,-81.28316,656.89417,TRUE,TRUE,12.8103485,TRUE,TRUE
2895130320,2945527525,0.58150685,0.47120202,43.03563,158.38792,57.648346,TRUE,TRUE,3.0257416,TRUE,TRUE,-37.01391,-72.66406,653.3992,TRUE,TRUE,12.227341,TRUE,TRUE,0.6035758,0.50685185,54.688076,148.43845,54.02713,TRUE,TRUE,3.3093414,TRUE,TRUE,24.462215,-81.18748,657.08765,TRUE,TRUE,11.734619,TRUE,TRUE
2895138653,2945535858,0.59324586,0.4224285,49.23384,172.00006,62.6028,TRUE,TRUE,3.04451,TRUE,TRUE,-36.930847,-72.58964,653.6001,TRUE,TRUE,12.577286,TRUE,TRUE,0.604981,0.45046645,55.429985,164.17496,59.75473,TRUE,TRUE,3.3181,TRUE,TRUE,24.461426,-81.08587,657.11206,TRUE,TRUE,12.396301,TRUE,TRUE
2895146987,2945544192,0.598642,0.40981156,52.08297,175.5213,63.88443,TRUE,TRUE,3.0398102,TRUE,TRUE,-36.88038,-72.55027,653.5586,TRUE,TRUE,12.918411,TRUE,TRUE,0.60427636,0.43766367,55.057922,167.74806,61.055252,TRUE,TRUE,3.323059,TRUE,TRUE,24.470726,-81.010315,657.01575,TRUE,TRUE,12.038498,TRUE,TRUE
2895155320,2945552525,0.5961786,0.42785066,50.78231,170.4868,62.05198,TRUE,TRUE,3.0288696,TRUE,TRUE,-36.87458,-72.548935,653.5569,TRUE,TRUE,13.278397,TRUE,TRUE,0.6021737,0.45880726,53.947685,161.84715,58.90748,TRUE,TRUE,3.3225403,TRUE,TRUE,24.508118,-81.022705,657.1097,TRUE,TRUE,12.573151,TRUE,TRUE
2895163653,2945560858,0.5937711,0.43426785,49.511173,168.69583,61.400185,TRUE,TRUE,3.0460663,TRUE,TRUE,-36.884636,-72.55881,653.53424,TRUE,TRUE,12.201706,TRUE,TRUE,0.6017608,0.45769086,53.72974,162.15872,59.020866,TRUE,TRUE,3.3200684,TRUE,TRUE,24.553175,-81.06462,657.20483,TRUE,TRUE,12.936401,TRUE,TRUE
2895171987,2945569192,0.59617096,0.43239328,50.7783,169.21896,61.590607,TRUE,TRUE,3.053833,TRUE,TRUE,-36.879772,-72.56797,653.4856,TRUE,TRUE,12.575897,TRUE,TRUE,0.6016137,0.4604118,53.65204,161.39934,58.744495,TRUE,TRUE,3.333908,TRUE,TRUE,24.579739,-81.0889,657.15454,TRUE,TRUE,11.659058,TRUE,TRUE
2895180320,2945577525,0.5946923,0.43182844,49.997543,169.37663,61.64798,TRUE,TRUE,3.057312,TRUE,TRUE,-36.859276,-72.564835,653.43787,TRUE,TRUE,12.3013,TRUE,TRUE,0.60126704,0.45809397,53.469,162.04623,58.979897,TRUE,TRUE,3.3304749,TRUE,TRUE,24.601015,-81.09926,657.1046,TRUE,TRUE,12.763107,TRUE,TRUE
2895188653,2945585858,0.5945618,0.42836905,49.92868,170.3421,61.999374,TRUE,TRUE,3.064087,TRUE,TRUE,-36.848938,-72.573166,653.56165,TRUE,TRUE,12.70491,TRUE,TRUE,0.6029545,0.46151745,54.359993,161.09076,58.63218,TRUE,TRUE,3.3448029,TRUE,TRUE,24.614386,-81.10687,657.05457,TRUE,TRUE,11.915558,TRUE,TRUE
2895196987,2945594192,0.5971572,0.43448034,51.299004,168.63654,61.378548,TRUE,TRUE,3.0694885,TRUE,TRUE,-36.841103,-72.58816,653.60986,TRUE,TRUE,12.989319,TRUE,TRUE,0.6054182,0.46164894,55.660816,161.05408,58.618782,TRUE,TRUE,3.3403473,TRUE,TRUE,24.632528,-81.124054,657.0296,TRUE,TRUE,12.081284,TRUE,TRUE
2895205320,2945602526,0.5950481,0.4285883,50.185444,170.28091,61.97708,TRUE,TRUE,3.0698395,TRUE,TRUE,-36.828360000000004,-72.601814,653.56,TRUE,TRUE,12.971909,TRUE,TRUE,0.6045556,0.46330586,55.205387,160.59161,58.45053,TRUE,TRUE,3.3512878,TRUE,TRUE,24.657705,-81.15569,657.07544,TRUE,TRUE,13.040573,TRUE,TRUE
2895213653,2945610859,0.5957388,0.43207788,50.55011,169.30702,61.622597,TRUE,TRUE,3.0721588,TRUE,TRUE,-36.81573,-72.617874,653.56433,TRUE,TRUE,13.008591,TRUE,TRUE,0.6036428,0.45962548,54.723434,161.6188,58.82435,TRUE,TRUE,3.3437042,TRUE,TRUE,24.678135,-81.18793,657.09973,TRUE,TRUE,12.781982,TRUE,TRUE
2895221987,2945619193,0.59373033,0.4261807,49.489616,170.95285,62.221718,TRUE,TRUE,3.0640564,TRUE,TRUE,-36.80288,-72.634605,653.5886,TRUE,TRUE,12.280441,TRUE,TRUE,0.60261357,0.46252286,54.179977,160.81017,58.53002,TRUE,TRUE,3.3480835,TRUE,TRUE,24.696346,-81.21463,657.0995,TRUE,TRUE,12.699478,TRUE,TRUE
2895230320,2945627526,0.59322256,0.42978042,49.221493,169.94821,61.856033,TRUE,TRUE,3.0633698,TRUE,TRUE,-36.790066,-72.65588,653.5673,TRUE,TRUE,12.310318,TRUE,TRUE,0.6030805,0.4598143,54.426502,161.56607,58.8052,TRUE,TRUE,3.3475799999999998,TRUE,TRUE,24.711746,-81.24922,657.09686,TRUE,TRUE,12.409485,TRUE,TRUE
2895238653,2945635859,0.5957261,0.4270413,50.543396,170.71265,62.13426,TRUE,TRUE,3.0687256,TRUE,TRUE,-36.777466,-72.67988,653.56854,TRUE,TRUE,12.667969,TRUE,TRUE,0.6044344,0.45811826,55.141357,162.03943,58.97747,TRUE,TRUE,3.3422546,TRUE,TRUE,24.720259,-81.290565,657.02203,TRUE,TRUE,12.688904,TRUE,TRUE
2895246987,2945644193,0.5922962,0.4297166,48.73239,169.966,61.86251,TRUE,TRUE,3.066864,TRUE,TRUE,-36.764427,-72.70725,653.54535,TRUE,TRUE,12.42308,TRUE,TRUE,0.6014992,0.45748648,53.591583,162.21576,59.04165,TRUE,TRUE,3.3406982,TRUE,TRUE,24.732914,-81.34546,657.0457,TRUE,TRUE,13.037094,TRUE,TRUE
2895255320,2945652526,0.5937984,0.43095952,49.525578,169.61914,61.73627,TRUE,TRUE,3.057785,TRUE,TRUE,-36.754265,-72.7308,653.5224,TRUE,TRUE,12.580963,TRUE,TRUE,0.60173416,0.45877215,53.715668,161.85695,58.911034,TRUE,TRUE,3.3392487,TRUE,TRUE,24.746223,-81.38966,657.0222,TRUE,TRUE,12.297028,TRUE,TRUE
2895263653,2945660859,0.5959263,0.42376804,50.649113,171.62619,62.46673,TRUE,TRUE,3.0526123,TRUE,TRUE,-36.746998,-72.76593,653.4746,TRUE,TRUE,12.200958,TRUE,TRUE,0.60355306,0.46093893,54.676025,161.25223,58.690926,TRUE,TRUE,3.3388367,TRUE,TRUE,24.760962,-81.43761,657.0686,TRUE,TRUE,12.93132,TRUE,TRUE
2895271987,2945669193,0.59564185,0.42610818,50.498894,170.97308,62.229034,TRUE,TRUE,3.0552826,TRUE,TRUE,-36.73406,-72.80773,653.49896,TRUE,TRUE,12.944077,TRUE,TRUE,0.6040631,0.45850378,54.945328,161.93182,58.938343,TRUE,TRUE,3.3422241,TRUE,TRUE,24.769434,-81.49006,657.0216,TRUE,TRUE,12.948364,TRUE,TRUE
2895280320,2945677526,0.5940226,0.42648214,49.64394,170.86874,62.19101,TRUE,TRUE,3.0478516,TRUE,TRUE,-36.726166,-72.83921,653.5487,TRUE,TRUE,12.779129,TRUE,TRUE,0.6022016,0.45723253,53.962456,162.28665,59.06739,TRUE,TRUE,3.3395844,TRUE,TRUE,24.788458,-81.54927,657.1666,TRUE,TRUE,12.343597,TRUE,TRUE
2895288653,2945685859,0.59791994,0.4283523,51.701725,170.3468,62.001022,TRUE,TRUE,3.0451355,TRUE,TRUE,-36.716244,-72.85632,653.45105,TRUE,TRUE,12.266632,TRUE,TRUE,0.6034843,0.458423,54.639732,161.95438,58.94654,TRUE,TRUE,3.3335114,TRUE,TRUE,24.80147,-81.587074,657.1398,TRUE,TRUE,13.022385,TRUE,TRUE
2895296987,2945694193,0.5944229,0.4274303,49.855316,170.60406,62.09479,TRUE,TRUE,3.0392456,TRUE,TRUE,-36.700695,-72.89454,653.5268,TRUE,TRUE,12.664871,TRUE,TRUE,0.60307944,0.46456844,54.425934,160.23929,58.322212,TRUE,TRUE,3.3378754,TRUE,TRUE,24.812033,-81.62622,657.1139,TRUE,TRUE,13.316818,TRUE,TRUE
2895305320,2945702526,0.59668976,0.4289679,51.052223,170.17497,61.93856,TRUE,TRUE,3.050064,TRUE,TRUE,-36.693172,-72.919044,653.50494,TRUE,TRUE,12.65947,TRUE,TRUE,0.60392976,0.45885316,54.8749,161.83434,58.902824,TRUE,TRUE,3.3251343,TRUE,TRUE,24.820942,-81.6768,657.21106,TRUE,TRUE,12.883759,TRUE,TRUE
2895313653,2945710859,0.5933346,0.4290975,49.280693,170.1388,61.925385,TRUE,TRUE,3.035141,TRUE,TRUE,-36.685333,-72.93447,653.5057,TRUE,TRUE,12.714615,TRUE,TRUE,0.6037789,0.45794266,54.795242,162.08844,58.995285,TRUE,TRUE,3.3319702,TRUE,TRUE,24.82872,-81.707886,657.21094,TRUE,TRUE,12.917328,TRUE,TRUE
2895321987,2945719193,0.59547114,0.42943737,50.408768,170.04396,61.890846,TRUE,TRUE,3.0322723,TRUE,TRUE,-36.67775,-72.94082,653.4813,TRUE,TRUE,12.31781,TRUE,TRUE,0.6035553,0.45495278,54.677193,162.92291,59.298973,TRUE,TRUE,3.3256836,TRUE,TRUE,24.816063,-81.71684,656.9939,TRUE,TRUE,13.473587,TRUE,TRUE
2895330320,2945727526,0.5966689,0.43012166,51.04117,169.853,61.8213,TRUE,TRUE,3.037445,TRUE,TRUE,-36.67505,-72.9491,653.52905,TRUE,TRUE,12.501358,TRUE,TRUE,0.60360587,0.46046746,54.703888,161.3838,58.73889,TRUE,TRUE,3.3289337,TRUE,TRUE,24.837435,-81.73486,657.13574,TRUE,TRUE,13.443359,TRUE,TRUE
2895338653,2945735860,0.59595686,0.43153912,50.665245,169.4574,61.677315,TRUE,TRUE,3.028717,TRUE,TRUE,-36.670227,-72.95311,653.45856,TRUE,TRUE,12.770477,TRUE,TRUE,0.6045675,0.46136546,55.211662,161.13318,58.647614,TRUE,TRUE,3.3223572,TRUE,TRUE,24.839619,-81.75136,657.161,TRUE,TRUE,12.814697,TRUE,TRUE
2895346987,2945744194,0.59637916,0.4290815,50.88819,170.14325,61.927032,TRUE,TRUE,3.021881,TRUE,TRUE,-36.670242,-72.95599,653.4592,TRUE,TRUE,12.533112,TRUE,TRUE,0.6022978,0.4602508,54.013237,161.4443,58.76081,TRUE,TRUE,3.328308,TRUE,TRUE,24.84482,-81.76099,657.1865,TRUE,TRUE,13.06041,TRUE,TRUE
2895355320,2945752527,0.5951998,0.43143135,50.26552,169.48746,61.68827,TRUE,TRUE,3.0234528,TRUE,TRUE,-36.667645,-72.9573,653.4093,TRUE,TRUE,12.580246,TRUE,TRUE,0.6041512,0.45842913,54.99185,161.9527,58.945877,TRUE,TRUE,3.30661,TRUE,TRUE,24.842022,-81.76489,657.1846,TRUE,TRUE,12.783981,TRUE,TRUE
2895363653,2945760860,0.5959528,0.43174738,50.663105,169.39925,61.656197,TRUE,TRUE,3.0168304,TRUE,TRUE,-36.67547,-72.959045,653.4105,TRUE,TRUE,12.924164,TRUE,TRUE,0.6020951,0.45912492,53.90622,161.75848,58.87525,TRUE,TRUE,3.3147583,TRUE,TRUE,24.841795,-81.765884,657.21063,TRUE,TRUE,12.973236,TRUE,TRUE
2895371987,2945769194,0.59374595,0.43088195,49.49784,169.64078,61.74413,TRUE,TRUE,2.9997406,TRUE,TRUE,-36.680443,-72.95529,653.3866,TRUE,TRUE,12.725723,TRUE,TRUE,0.6036961,0.46127135,54.75154,161.15945,58.65712,TRUE,TRUE,3.316269,TRUE,TRUE,24.822605,-81.75063,657.08936,TRUE,TRUE,12.103348,TRUE,TRUE
2895380320,2945777527,0.5974788,0.43170196,51.468826,169.41193,61.660812,TRUE,TRUE,3.007187,TRUE,TRUE,-36.69843,-72.96116,653.4064,TRUE,TRUE,12.295593,TRUE,TRUE,0.6053051,0.4613713,55.601097,161.13156,58.64702,TRUE,TRUE,3.3162842,TRUE,TRUE,24.814505,-81.74469,657.1143,TRUE,TRUE,13.285416,TRUE,TRUE
2895388653,2945785860,0.5966936,0.4332283,51.054214,168.98593,61.505775,TRUE,TRUE,3.0093384,TRUE,TRUE,-36.71121,-72.95989,653.3815,TRUE,TRUE,12.507645,TRUE,TRUE,0.60174876,0.4613508,53.723373,161.13728,58.64909,TRUE,TRUE,3.3121948,TRUE,TRUE,24.808659,-81.75194,657.18787,TRUE,TRUE,13.3517,TRUE,TRUE
2895396987,2945794194,0.59461933,0.4319377,49.95901,169.34615,61.63682,TRUE,TRUE,2.9965668,TRUE,TRUE,-36.723976,-72.96313,653.3798,TRUE,TRUE,12.916519,TRUE,TRUE,0.6017057,0.4621138,53.700592,160.92435,58.571598,TRUE,TRUE,3.3072357,TRUE,TRUE,24.79586,-81.745636,657.1629,TRUE,TRUE,12.685989,TRUE,TRUE
2895405320,2945802527,0.5951631,0.43200094,50.24613,169.32849,61.630455,TRUE,TRUE,3.0020294,TRUE,TRUE,-36.736877,-72.94936,653.282,TRUE,TRUE,12.319183,TRUE,TRUE,0.6013558,0.45829785,53.515884,161.98932,58.959206,TRUE,TRUE,3.3161774,TRUE,TRUE,24.775116,-81.73948,657.1898,TRUE,TRUE,12.725418,TRUE,TRUE
2895413653,2945810860,0.5949711,0.4318079,50.144745,169.38239,61.650036,TRUE,TRUE,3.001236,TRUE,TRUE,-36.75991,-72.95944,653.304,TRUE,TRUE,12.250046,TRUE,TRUE,0.60542464,0.46240485,55.664238,160.84311,58.542007,TRUE,TRUE,3.3058014,TRUE,TRUE,24.752354,-81.73213,657.1428,TRUE,TRUE,13.109802,TRUE,TRUE
2895421987,2945819194,0.59411263,0.43380678,49.691483,168.82451,61.44702,TRUE,TRUE,3.001175,TRUE,TRUE,-36.780525,-72.96218,653.2532,TRUE,TRUE,12.9414215,TRUE,TRUE,0.60451484,0.4591419,55.183838,161.75375,58.873493,TRUE,TRUE,3.3067627,TRUE,TRUE,24.733658,-81.74129,657.1925,TRUE,TRUE,12.668198,TRUE,TRUE
2895430320,2945827527,0.5949466,0.43522698,50.13184,168.42813,61.302742,TRUE,TRUE,3.0035095,TRUE,TRUE,-36.800827,-72.97503,653.22546,TRUE,TRUE,12.553421,TRUE,TRUE,0.6018163,0.46194822,53.759018,160.97055,58.58838,TRUE,TRUE,3.3044128,TRUE,TRUE,24.708714,-81.7468,657.14594,TRUE,TRUE,11.971252,TRUE,TRUE
2895438653,2945835860,0.59540236,0.4832819,50.372444,155.01657,56.421326,TRUE,TRUE,2.9898987,TRUE,TRUE,-36.779297,-73.07565,653.2291,TRUE,TRUE,12.820419,TRUE,TRUE,0.6040228,0.5052752,54.924057,148.87848,54.18724,TRUE,TRUE,3.3043976,TRUE,TRUE,24.661535,-81.83693,657.2208,TRUE,TRUE,12.868225,TRUE,TRUE
2895446987,2945844194,0.60162044,0.5971066,53.655594,123.249405,44.85903,TRUE,TRUE,2.993393,TRUE,TRUE,-36.708843,-73.22252,653.1892,TRUE,TRUE,12.693359,TRUE,TRUE,0.6119323,0.60356474,59.10025,121.446976,44.203056,TRUE,TRUE,3.317505,TRUE,TRUE,24.579556,-81.94092,656.95886,TRUE,TRUE,12.9865265,TRUE,TRUE
2895455320,2945852527,0.6050496,0.6657878,55.466187,104.08124,37.88243,TRUE,TRUE,3.006668,TRUE,TRUE,-36.662186,-73.361176,653.16925,TRUE,TRUE,12.165588,TRUE,TRUE,0.6148004,0.6745653,60.614624,101.631546,36.990833,TRUE,TRUE,3.3178864,TRUE,TRUE,24.489498,-82.05767,656.93744,TRUE,TRUE,13.031357,TRUE,TRUE
2895463653,2945860860,0.60054845,0.6938536,53.08958,96.24843,35.03151,TRUE,TRUE,3.004715,TRUE,TRUE,-36.67442,-73.442184,653.11865,TRUE,TRUE,12.36261,TRUE,TRUE,0.6097441,0.71053386,57.944855,91.59317,33.337177,TRUE,TRUE,3.2993011,TRUE,TRUE,24.43723,-82.13081,656.84625,TRUE,TRUE,12.656677,TRUE,TRUE
2895471987,2945869194,0.5970315,0.6566449,51.232635,106.63295,38.81115,TRUE,TRUE,2.9924927,TRUE,TRUE,-36.74146,-73.42783,652.8712,TRUE,TRUE,12.134277,TRUE,TRUE,0.6096767,0.6805318,57.909317,99.96637,36.384743,TRUE,TRUE,3.3117828,TRUE,TRUE,24.442991,-82.15239,656.79517,TRUE,TRUE,12.679642,TRUE,TRUE
2895480320,2945877528,0.5977453,0.659127,51.60951,105.94022,38.558994,TRUE,TRUE,2.994049,TRUE,TRUE,-36.79998,-73.47935,653.1305,TRUE,TRUE,13.163864,TRUE,TRUE,0.6119721,0.68080175,59.12127,99.89104,36.357315,TRUE,TRUE,3.301529,TRUE,TRUE,24.455986,-82.17581,656.7706,TRUE,TRUE,12.173874,TRUE,TRUE
2895488653,2945885861,0.59713477,0.6650423,51.287155,104.28934,37.95816,TRUE,TRUE,2.9848785,TRUE,TRUE,-36.83065,-73.49054,653.0796,TRUE,TRUE,12.370804,TRUE,TRUE,0.6139177,0.6846291,60.14856,98.8229,35.968525,TRUE,TRUE,3.2996826,TRUE,TRUE,24.447964,-82.18568,656.7693,TRUE,TRUE,12.216812,TRUE,TRUE
2895496987,2945894195,0.6007887,0.67042077,53.21644,102.78825,37.41182,TRUE,TRUE,2.9857025,TRUE,TRUE,-36.848705,-73.49764,653.02924,TRUE,TRUE,13.0694275,TRUE,TRUE,0.61204517,0.6865163,59.15986,98.29619,35.77684,TRUE,TRUE,3.3043823,TRUE,TRUE,24.438343,-82.19069,656.7467,TRUE,TRUE,12.181854,TRUE,TRUE
2895505320,2945902528,0.6014768,0.66763407,53.579727,103.56599,37.69488,TRUE,TRUE,2.9899902,TRUE,TRUE,-36.871994,-73.5244,653.00226,TRUE,TRUE,12.393677,TRUE,TRUE,0.61303574,0.68654335,59.682884,98.28863,35.77405,TRUE,TRUE,3.2865143,TRUE,TRUE,24.43332,-82.209595,656.7233,TRUE,TRUE,12.598572,TRUE,TRUE
2895513653,2945910861,0.59838086,0.67311054,51.945084,102.037575,37.138577,TRUE,TRUE,2.987091,TRUE,TRUE,-36.886944,-73.54472,653.00073,TRUE,TRUE,12.604355,TRUE,TRUE,0.6119264,0.6868304,59.097137,98.20849,35.744938,TRUE,TRUE,3.2958984,TRUE,TRUE,24.42878,-82.22691,656.6735,TRUE,TRUE,12.477203,TRUE,TRUE
2895521987,2945919195,0.5973846,0.66455406,51.419037,104.42559,38.007755,TRUE,TRUE,2.9763794,TRUE,TRUE,-36.89744,-73.56593,652.8301,TRUE,TRUE,12.654205,TRUE,TRUE,0.611344,0.69044507,58.789604,97.19971,35.37776,TRUE,TRUE,3.3029327,TRUE,TRUE,24.426647,-82.2396,656.6737,TRUE,TRUE,12.658295,TRUE,TRUE
2895530320,2945927528,0.5988053,0.67153347,52.16924,102.4777,37.298767,TRUE,TRUE,2.9811554,TRUE,TRUE,-36.925514,-73.59765,652.99896,TRUE,TRUE,12.347015,TRUE,TRUE,0.6119904,0.6908341,59.130943,97.091125,35.338226,TRUE,TRUE,3.2972565,TRUE,TRUE,24.422962,-82.25633,656.55554,TRUE,TRUE,13.476959,TRUE,TRUE
2895538653,2945935861,0.59869164,0.6747022,52.109222,101.59333,36.976875,TRUE,TRUE,2.9868622,TRUE,TRUE,-36.938263,-73.608826,652.92346,TRUE,TRUE,12.03714,TRUE,TRUE,0.6107458,0.69161355,58.473785,96.87358,35.25905,TRUE,TRUE,3.30513,TRUE,TRUE,24.417324,-82.268875,656.60254,TRUE,TRUE,12.346603,TRUE,TRUE
2895546987,2945944195,0.59666514,0.674985,51.039204,101.51442,36.948177,TRUE,TRUE,2.9898834,TRUE,TRUE,-36.961075,-73.62376,652.8974,TRUE,TRUE,12.898087,TRUE,TRUE,0.6113275,0.68965644,58.780964,97.41979,35.45788,TRUE,TRUE,3.2944946,TRUE,TRUE,24.409508,-82.28485,656.60333,TRUE,TRUE,12.398743,TRUE,TRUE
2895555320,2945952528,0.59827423,0.6747329,51.888824,101.58481,36.97373,TRUE,TRUE,2.9796448,TRUE,TRUE,-36.984306,-73.64224,652.8454,TRUE,TRUE,12.308243,TRUE,TRUE,0.61057734,0.69307864,58.384857,96.4647,35.110252,TRUE,TRUE,3.2957153,TRUE,TRUE,24.40203,-82.303764,656.5792,TRUE,TRUE,12.62529,TRUE,TRUE
2895563653,2945960861,0.5988989,0.674264,52.21862,101.71565,37.021446,TRUE,TRUE,2.9794617,TRUE,TRUE,-37.007317,-73.66737,652.89246,TRUE,TRUE,12.746368,TRUE,TRUE,0.6147465,0.69195056,60.586193,96.77953,35.224808,TRUE,TRUE,3.2966766,TRUE,TRUE,24.389198,-82.308655,656.5563,TRUE,TRUE,12.849426,TRUE,TRUE
2895571987,2945969195,0.5962454,0.6700855,50.817604,102.88182,37.445904,TRUE,TRUE,2.9760284,TRUE,TRUE,-37.024918,-73.681465,652.938,TRUE,TRUE,12.844513,TRUE,TRUE,0.6122992,0.6896824,59.29403,97.41257,35.45521,TRUE,TRUE,3.2927399,TRUE,TRUE,24.376755,-82.31795,656.53217,TRUE,TRUE,12.542816,TRUE,TRUE
2895580320,2945977528,0.5975715,0.6746688,51.517746,101.60268,36.980297,TRUE,TRUE,2.978363,TRUE,TRUE,-37.048088,-73.69168,652.8876,TRUE,TRUE,12.493912,TRUE,TRUE,0.6130407,0.69582057,59.685486,95.69945,34.83174,TRUE,TRUE,3.2984009,TRUE,TRUE,24.358532,-82.324585,656.53186,TRUE,TRUE,12.546646,TRUE,TRUE
2895588653,2945985861,0.5971274,0.67351264,51.28325,101.92535,37.097763,TRUE,TRUE,2.9733734,TRUE,TRUE,-37.073742,-73.70479,652.8115,TRUE,TRUE,12.494141,TRUE,TRUE,0.6138732,0.69036746,60.12507,97.22135,35.385643,TRUE,TRUE,3.2848206,TRUE,TRUE,24.336071,-82.323105,656.485,TRUE,TRUE,12.118591,TRUE,TRUE
2895596987,2945994195,0.5985835,0.6772764,52.0521,100.87493,36.715435,TRUE,TRUE,2.9829102,TRUE,TRUE,-37.10713,-73.720894,652.833,TRUE,TRUE,12.602982,TRUE,TRUE,0.61367023,0.69800955,60.017906,95.088524,34.60936,TRUE,TRUE,3.3007355,TRUE,TRUE,24.317474,-82.331894,656.50946,TRUE,TRUE,12.326096,TRUE,TRUE
2895605320,2946002528,0.5991148,0.67771626,52.332623,100.75216,36.670708,TRUE,TRUE,2.982544,TRUE,TRUE,-37.137802,-73.728004,652.8546,TRUE,TRUE,12.228195,TRUE,TRUE,0.61253685,0.6968967,59.419464,95.39911,34.722404,TRUE,TRUE,3.3005981,TRUE,TRUE,24.30133,-82.33853,656.58496,TRUE,TRUE,12.950684,TRUE,TRUE
2895613653,2946010861,0.6009303,0.6752012,53.291183,101.45411,36.92618,TRUE,TRUE,2.9812775,TRUE,TRUE,-37.168736,-73.727425,652.6333,TRUE,TRUE,12.641968,TRUE,TRUE,0.6115164,0.69390786,58.8807,96.23327,35.02597,TRUE,TRUE,3.3019714,TRUE,TRUE,24.27872,-82.339340000000007,656.53613,TRUE,TRUE,12.53009,TRUE,TRUE
2895621987,2946019196,0.5954343,0.6735162,50.38929,101.92436,37.09739,TRUE,TRUE,2.9817505,TRUE,TRUE,-37.198708,-73.762024,652.8491,TRUE,TRUE,12.715347,TRUE,TRUE,0.610819,0.69228554,58.51242,96.686066,35.19078,TRUE,TRUE,3.2939606,TRUE,TRUE,24.249311,-82.32962,656.442,TRUE,TRUE,12.771942,TRUE,TRUE
